Trying to find 10290 nuggets. At ~95.1s per nugget, this will take order 271.9 hours.
5/7 rho_c_MS = 10.0 rho_c_sun; 2/21 xi = 3.2e-26; 66/70 T_c = 4.49e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 2/21 xi = 3.2e-26; 67/70 T_c = 5.48e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 2/21 xi = 3.2e-26; 68/70 T_c = 6.70e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 2/21 xi = 3.2e-26; 69/70 T_c = 8.19e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 2/21 xi = 3.2e-26; 70/70 T_c = 1.00e+08
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 1/70 T_c = 1.00e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 2/70 T_c = 1.22e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 3/70 T_c = 1.49e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 4/70 T_c = 1.82e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 5/70 T_c = 2.23e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 6/70 T_c = 2.72e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 7/70 T_c = 3.32e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 8/70 T_c = 4.06e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 9/70 T_c = 4.96e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 10/70 T_c = 6.06e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 11/70 T_c = 7.41e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 12/70 T_c = 9.05e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 13/70 T_c = 1.11e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 14/70 T_c = 1.35e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 15/70 T_c = 1.65e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 16/70 T_c = 2.02e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 17/70 T_c = 2.46e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 18/70 T_c = 3.01e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 19/70 T_c = 3.67e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 20/70 T_c = 4.49e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 21/70 T_c = 5.48e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 22/70 T_c = 6.70e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 23/70 T_c = 8.19e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 24/70 T_c = 1.00e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 25/70 T_c = 1.22e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 26/70 T_c = 1.49e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 27/70 T_c = 1.82e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 28/70 T_c = 2.23e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 29/70 T_c = 2.72e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 30/70 T_c = 3.32e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 31/70 T_c = 4.06e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 32/70 T_c = 4.96e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 33/70 T_c = 6.06e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 34/70 T_c = 7.41e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 35/70 T_c = 9.05e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 36/70 T_c = 1.11e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 37/70 T_c = 1.35e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 38/70 T_c = 1.65e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 39/70 T_c = 2.02e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 40/70 T_c = 2.46e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 41/70 T_c = 3.01e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 42/70 T_c = 3.67e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 43/70 T_c = 4.49e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 44/70 T_c = 5.48e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 45/70 T_c = 6.70e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 46/70 T_c = 8.19e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 47/70 T_c = 1.00e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 48/70 T_c = 1.22e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 49/70 T_c = 1.49e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 50/70 T_c = 1.82e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 51/70 T_c = 2.23e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 52/70 T_c = 2.72e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 53/70 T_c = 3.32e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 54/70 T_c = 4.06e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 55/70 T_c = 4.96e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 56/70 T_c = 6.06e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 57/70 T_c = 7.41e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 58/70 T_c = 9.05e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 59/70 T_c = 1.11e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 60/70 T_c = 1.35e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 61/70 T_c = 1.65e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 62/70 T_c = 2.02e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 63/70 T_c = 2.46e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 64/70 T_c = 3.01e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 65/70 T_c = 3.67e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 66/70 T_c = 4.49e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 67/70 T_c = 5.48e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 68/70 T_c = 6.70e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 69/70 T_c = 8.19e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 3/21 xi = 1.0e-25; 70/70 T_c = 1.00e+08
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 1/70 T_c = 1.00e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 2/70 T_c = 1.22e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 3/70 T_c = 1.49e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 4/70 T_c = 1.82e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 5/70 T_c = 2.23e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 6/70 T_c = 2.72e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 7/70 T_c = 3.32e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 8/70 T_c = 4.06e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 9/70 T_c = 4.96e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 10/70 T_c = 6.06e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 11/70 T_c = 7.41e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 12/70 T_c = 9.05e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 13/70 T_c = 1.11e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 14/70 T_c = 1.35e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 15/70 T_c = 1.65e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 16/70 T_c = 2.02e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 17/70 T_c = 2.46e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 18/70 T_c = 3.01e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 19/70 T_c = 3.67e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 20/70 T_c = 4.49e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 21/70 T_c = 5.48e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 22/70 T_c = 6.70e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 23/70 T_c = 8.19e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 24/70 T_c = 1.00e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 25/70 T_c = 1.22e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 26/70 T_c = 1.49e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 27/70 T_c = 1.82e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 28/70 T_c = 2.23e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 29/70 T_c = 2.72e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 30/70 T_c = 3.32e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 31/70 T_c = 4.06e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 32/70 T_c = 4.96e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 33/70 T_c = 6.06e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 34/70 T_c = 7.41e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 35/70 T_c = 9.05e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 36/70 T_c = 1.11e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 37/70 T_c = 1.35e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 38/70 T_c = 1.65e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 39/70 T_c = 2.02e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 40/70 T_c = 2.46e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 41/70 T_c = 3.01e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 42/70 T_c = 3.67e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 43/70 T_c = 4.49e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 44/70 T_c = 5.48e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 45/70 T_c = 6.70e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 46/70 T_c = 8.19e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 47/70 T_c = 1.00e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 48/70 T_c = 1.22e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 49/70 T_c = 1.49e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 50/70 T_c = 1.82e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 51/70 T_c = 2.23e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 52/70 T_c = 2.72e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 53/70 T_c = 3.32e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 54/70 T_c = 4.06e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 55/70 T_c = 4.96e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 56/70 T_c = 6.06e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 57/70 T_c = 7.41e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 58/70 T_c = 9.05e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 59/70 T_c = 1.11e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 60/70 T_c = 1.35e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 61/70 T_c = 1.65e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 62/70 T_c = 2.02e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 63/70 T_c = 2.46e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 64/70 T_c = 3.01e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 65/70 T_c = 3.67e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 66/70 T_c = 4.49e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 67/70 T_c = 5.48e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 68/70 T_c = 6.70e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 69/70 T_c = 8.19e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 4/21 xi = 3.2e-25; 70/70 T_c = 1.00e+08
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 1/70 T_c = 1.00e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 2/70 T_c = 1.22e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 3/70 T_c = 1.49e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 4/70 T_c = 1.82e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 5/70 T_c = 2.23e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 6/70 T_c = 2.72e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 7/70 T_c = 3.32e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 8/70 T_c = 4.06e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 9/70 T_c = 4.96e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 10/70 T_c = 6.06e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 11/70 T_c = 7.41e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 12/70 T_c = 9.05e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 13/70 T_c = 1.11e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 14/70 T_c = 1.35e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 15/70 T_c = 1.65e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 16/70 T_c = 2.02e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 17/70 T_c = 2.46e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 18/70 T_c = 3.01e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 19/70 T_c = 3.67e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 20/70 T_c = 4.49e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 21/70 T_c = 5.48e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 22/70 T_c = 6.70e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 23/70 T_c = 8.19e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 24/70 T_c = 1.00e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 25/70 T_c = 1.22e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 26/70 T_c = 1.49e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 27/70 T_c = 1.82e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 28/70 T_c = 2.23e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 29/70 T_c = 2.72e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 30/70 T_c = 3.32e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 31/70 T_c = 4.06e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 32/70 T_c = 4.96e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 33/70 T_c = 6.06e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 34/70 T_c = 7.41e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 35/70 T_c = 9.05e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 36/70 T_c = 1.11e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 37/70 T_c = 1.35e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 38/70 T_c = 1.65e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 39/70 T_c = 2.02e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 40/70 T_c = 2.46e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 41/70 T_c = 3.01e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 42/70 T_c = 3.67e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 43/70 T_c = 4.49e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 44/70 T_c = 5.48e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 45/70 T_c = 6.70e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 46/70 T_c = 8.19e+05
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 47/70 T_c = 1.00e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 48/70 T_c = 1.22e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 49/70 T_c = 1.49e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 50/70 T_c = 1.82e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 51/70 T_c = 2.23e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 52/70 T_c = 2.72e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 53/70 T_c = 3.32e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 54/70 T_c = 4.06e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 55/70 T_c = 4.96e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 56/70 T_c = 6.06e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 57/70 T_c = 7.41e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 58/70 T_c = 9.05e+06
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 59/70 T_c = 1.11e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 60/70 T_c = 1.35e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 61/70 T_c = 1.65e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 62/70 T_c = 2.02e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 63/70 T_c = 2.46e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 64/70 T_c = 3.01e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 65/70 T_c = 3.67e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 66/70 T_c = 4.49e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 67/70 T_c = 5.48e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 68/70 T_c = 6.70e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 69/70 T_c = 8.19e+07
5/7 rho_c_MS = 10.0 rho_c_sun; 5/21 xi = 1.0e-24; 70/70 T_c = 1.00e+08
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 1/70 T_c = 1.00e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 2/70 T_c = 1.22e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 3/70 T_c = 1.49e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 4/70 T_c = 1.82e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 5/70 T_c = 2.23e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 6/70 T_c = 2.72e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 7/70 T_c = 3.32e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 8/70 T_c = 4.06e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 9/70 T_c = 4.96e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 10/70 T_c = 6.06e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 11/70 T_c = 7.41e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 12/70 T_c = 9.05e+02
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 13/70 T_c = 1.11e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 14/70 T_c = 1.35e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 15/70 T_c = 1.65e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 16/70 T_c = 2.02e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 17/70 T_c = 2.46e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 18/70 T_c = 3.01e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 19/70 T_c = 3.67e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 20/70 T_c = 4.49e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 21/70 T_c = 5.48e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 22/70 T_c = 6.70e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 23/70 T_c = 8.19e+03
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 24/70 T_c = 1.00e+04
5/7 rho_c_MS = 10.0 rho_c_sun; 6/21 xi = 3.2e-24; 25/70 T_c = 1.22e+04
